,skootar_id,normal_job,car_night,rbh_night,skt_job,night,full_time,purchasing_service,cheque_collecting,promptpay,pay_lte_100,need_food_box,doc_processing,schedule,level
9826,SE2137,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
9827,SE2895,537,537,0,0,0,0,0,0,0,0,0,0,0,0.0
9828,SC2769,477,477,24,0,0,0,0,0,0,0,0,0,0,
9829,SE2721,202,202,12,0,0,0,0,0,0,0,0,0,0,0.0
9830,SE2288,30,30,0,0,0,0,0,0,0,0,0,0,0,0.0
9831,SB1634,498,498,74,0,0,0,0,0,0,0,0,0,0,1.0
9832,SE0566,61,61,2,0,0,0,0,0,0,0,0,0,0,0.0
9833,SE3267,42,42,0,0,0,0,0,0,0,0,0,0,0,0.0
9834,SC2137,46,46,0,1,0,0,0,0,0,1,1,0,0,0.0
9835,SK7874,41,41,2,0,0,0,0,0,0,0,0,0,0,0.0
9836,SE2592,308,308,2,0,0,0,0,0,0,0,0,0,0,0.0
9837,SD2183,29,29,0,0,0,0,0,0,0,0,0,0,0,0.0
9838,SB8689,15,15,1,0,0,0,0,0,0,0,0,0,0,0.0
9839,SE1596,58,58,3,0,0,0,0,0,0,0,0,0,0,0.0
9840,SE3422,362,362,24,3,0,0,0,0,0,0,3,0,1,0.0
9841,SE3285,236,236,3,0,0,0,0,0,0,0,0,0,0,0.0
9842,SD6689,70,70,0,0,0,0,0,0,0,0,0,0,0,0.0
9843,SE0890,31,31,0,0,0,0,0,0,0,0,0,0,0,0.0
9844,SE0723,239,239,0,1,0,0,0,0,0,0,0,0,0,0.0
9845,SK9745,40,40,0,0,0,0,0,0,0,0,0,0,0,0.0
9846,SC2170,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
9847,SE1613,113,113,10,0,0,0,0,0,0,0,0,0,0,0.0
9848,SC2056,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
9849,SE1049,73,73,10,0,0,0,0,0,0,0,0,0,0,0.0
9850,SE1120,16,16,1,0,0,0,0,0,0,0,0,0,0,0.0
9851,SD0846,35,35,1,0,0,0,0,0,0,0,0,0,0,0.0
9852,SK7165,6,6,0,3,0,0,0,0,0,0,0,0,0,0.0
9853,SE0703,155,155,34,0,0,0,0,0,0,0,0,0,0,0.0
9854,SD6980,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9855,SE2733,315,315,35,0,0,0,0,0,0,0,0,0,0,0.0
9856,SA9049,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9857,SE2617,22,22,3,0,0,0,0,0,0,0,0,0,0,0.0
9858,SE0545,174,174,0,0,0,0,0,0,0,0,0,0,0,0.0
9859,SE0816,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
9860,SE0854,195,195,2,0,0,0,0,0,0,0,0,0,0,0.0
9861,SE1213,182,182,5,0,0,0,0,0,0,0,0,0,0,0.0
9862,SA1824,20,20,2,0,0,0,0,0,0,0,0,0,0,0.0
9863,SE1270,187,187,23,0,0,0,0,0,0,0,0,0,0,0.0
9864,SD5072,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0
9865,SE1172,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
9866,SE1889,81,81,0,0,0,0,0,0,0,0,0,0,0,0.0
9867,SE1459,212,212,18,0,0,0,0,0,0,0,0,0,0,0.0
9868,SD2265,202,202,28,0,0,0,0,0,0,0,0,0,0,0.0
9869,SE2387,146,146,0,0,0,0,0,0,0,0,0,0,0,0.0
9870,SA4976,165,165,65,0,0,0,0,0,0,0,0,0,0,0.0
9871,SE1103,166,166,10,0,0,0,0,0,0,0,0,0,0,0.0
9872,SA4219,50,50,0,0,0,0,0,0,0,0,0,0,0,0.0
9873,SE3484,78,78,0,0,0,0,0,0,0,0,0,0,0,0.0
9874,SE2910,406,406,5,0,0,0,0,0,0,0,0,0,0,0.0
9875,SA8112,95,95,3,0,0,0,0,0,0,0,0,0,0,0.0
9876,SC2830,33,33,0,0,0,0,0,0,0,0,0,0,0,0.0
9877,SE0992,120,120,15,0,0,0,0,0,0,0,0,0,0,0.0
9878,SA6889,417,417,31,0,0,0,0,0,0,0,0,0,0,0.0
9879,SA6508,18,18,4,0,0,0,0,0,0,0,0,0,0,0.0
9880,SE1130,50,50,1,0,0,0,0,0,0,0,0,0,0,0.0
9881,SD6584,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
9882,SD5662,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
9883,SD6695,7,7,1,0,0,0,0,0,0,0,0,0,0,0.0
9884,SE2254,74,74,8,0,0,0,0,0,0,0,0,0,0,0.0
9885,SE2920,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
9886,SB6927,290,290,12,0,0,0,0,0,0,0,0,0,0,0.0
9887,SD8359,247,247,36,0,0,0,0,0,0,0,0,0,0,0.0
9888,SE3514,15,15,3,0,0,0,0,0,0,0,0,0,0,0.0
9889,SE1544,20,20,4,0,0,0,0,0,0,0,0,0,0,0.0
9890,SE0680,60,60,24,0,0,0,0,0,0,0,0,0,0,0.0
9891,SE0658,326,326,1,0,0,0,0,0,0,0,0,0,0,0.0
9892,SB4329,235,235,0,1,0,0,0,0,0,0,0,0,0,0.0
9893,SA4145,84,84,13,0,0,0,0,0,0,0,0,0,0,0.0
9894,SE1108,205,205,3,0,0,0,0,0,0,0,0,0,0,0.0
9895,SE3405,224,224,9,0,0,0,0,0,0,0,0,0,0,0.0
9896,SE0757,108,108,0,0,0,0,0,0,0,0,0,0,0,0.0
9897,SE0780,219,219,0,0,0,0,0,0,0,0,0,0,0,0.0
9898,SE1261,87,87,0,0,0,0,0,0,0,0,0,0,0,0.0
9899,SE0522,139,139,10,0,0,0,0,0,0,0,0,0,0,0.0
9900,SA0526,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0
9901,SE1337,24,24,0,0,0,0,0,0,0,0,0,0,0,0.0
9902,SE3537,26,26,0,0,0,0,0,0,0,0,0,0,0,0.0
9903,SE1678,242,242,0,0,0,0,0,0,0,0,0,0,0,0.0
9904,SE1031,131,131,40,0,0,0,0,0,0,0,0,0,0,0.0
9905,SE1193,319,319,2,0,0,0,0,0,0,0,0,0,0,0.0
9906,SD3636,28,28,0,0,0,0,0,0,0,0,0,0,0,0.0
9907,SD4416,296,296,0,0,0,0,0,0,0,0,0,0,0,0.0
9908,SE0765,62,62,0,0,0,0,0,0,0,0,0,0,0,0.0
9909,SE0628,52,52,4,0,0,0,0,0,0,0,0,0,0,0.0
9910,SE2138,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9911,SB3937,199,199,1,0,0,0,0,0,0,0,0,0,0,0.0
9912,SB3659,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9913,SK3215,284,284,3,0,0,0,0,0,0,0,0,0,0,0.0
9914,SE0943,178,178,9,0,0,0,0,0,0,0,0,0,0,0.0
9915,SE1314,203,203,12,0,0,0,0,0,0,0,0,0,0,0.0
9916,SE1493,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9917,SE0631,83,83,1,0,0,0,0,0,0,0,0,0,0,0.0
9918,SE1162,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
9919,SB6571,33,33,10,0,0,0,0,0,0,0,0,0,0,0.0
9920,SD4666,35,35,0,0,0,0,0,0,0,0,0,0,0,0.0
9921,SE0747,253,253,27,0,0,0,0,0,0,0,0,0,0,0.0
9922,SE3287,26,26,5,0,0,0,0,0,0,0,0,0,0,0.0
9923,SE0891,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0
9924,SD0949,48,48,4,0,0,0,0,0,0,0,0,0,0,0.0
9925,SE0987,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
9926,SB9064,79,79,7,0,0,0,0,0,0,0,0,0,0,0.0
9927,SE2437,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
9928,SE3259,219,219,22,1,0,0,0,0,0,0,0,0,1,0.0
9929,SK5004,15,15,0,13,0,0,0,0,0,0,0,1,1,0.0
9930,SE1406,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
9931,SA1269,74,74,0,0,0,0,0,0,0,0,0,0,0,0.0
9932,SE3302,49,49,6,0,0,0,0,0,0,0,0,0,0,0.0
9933,SE1275,289,289,19,0,0,0,0,0,0,0,0,0,0,0.0
9934,SE0744,57,57,4,0,0,0,0,0,0,0,0,0,0,0.0
9935,SD2245,53,53,1,0,0,0,0,0,0,0,0,0,0,0.0
9936,SE1019,111,111,17,0,0,0,0,0,0,0,0,0,0,0.0
9937,SE0642,308,308,58,0,0,0,0,0,0,0,0,0,0,0.0
9938,SK8341,9,9,2,0,0,0,0,0,0,0,0,0,0,0.0
9939,SD2070,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9940,SE0907,25,25,0,0,0,0,0,0,0,0,0,0,0,0.0
9941,SA3274,133,133,16,0,0,0,0,0,0,0,0,0,0,0.0
9942,SE0936,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
9943,SB8888,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0
9944,SE1347,189,189,0,0,0,0,0,0,0,0,0,0,0,0.0
9945,SB9733,203,203,7,0,0,0,0,0,0,0,0,0,0,0.0
9946,SA6064,89,89,0,0,0,0,0,0,0,0,0,0,0,0.0
9947,SE1463,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
9948,SE2674,122,122,13,0,0,0,0,0,0,0,0,0,0,0.0
9949,SB9074,15,15,4,0,0,0,0,0,0,0,0,0,0,0.0
9950,SE3227,70,70,2,0,0,0,0,0,0,0,0,0,0,0.0
9951,SD4464,457,457,40,0,0,0,0,0,0,0,0,0,0,0.0
9952,SA9430,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9953,SD7441,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9954,SD6708,41,41,3,0,0,0,0,0,0,0,0,0,0,0.0
9955,SD0700,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0
9956,SD6207,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0
9957,SE1476,35,35,0,0,0,0,0,0,0,0,0,0,0,0.0
9958,SE2246,26,26,6,0,0,0,0,0,0,0,0,0,0,0.0
9959,SD0706,244,244,4,0,0,0,0,0,0,0,0,0,0,0.0
9960,SE0699,131,131,2,0,0,0,0,0,0,0,0,0,0,0.0
9961,SE0952,50,50,3,0,0,0,0,0,0,0,0,0,0,0.0
9962,SE2209,152,152,7,0,0,0,0,0,0,0,0,0,0,0.0
9963,SB8595,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
9964,SB0927,23,23,0,0,0,0,0,0,0,0,0,0,0,0.0
9965,SD2810,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9966,SE1227,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9967,SB7817,7,7,1,0,0,0,0,0,0,0,0,0,0,0.0
9968,SE1190,18,18,0,0,0,0,0,0,0,0,0,0,0,0.0
9969,SE0874,346,346,19,0,0,0,0,0,0,0,0,0,0,0.0
9970,SE0501,165,165,31,12,0,0,0,0,0,8,7,0,5,0.0
9971,SE1365,80,80,31,0,0,0,0,0,0,0,0,0,0,0.0
9972,SA1751,6,6,1,0,0,0,0,0,0,0,0,0,0,0.0
9973,SA2708,5,5,1,0,0,0,0,0,0,0,0,0,0,0.0
9974,SE0620,32,32,9,0,0,0,0,0,0,0,0,0,0,0.0
9975,SE0572,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
9976,SB0709,30,30,0,0,0,0,0,0,0,0,0,0,0,0.0
9977,SD5295,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
9978,SK5220,51,51,0,51,0,0,0,0,0,32,0,4,1,0.0
9979,SD0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9980,SE1319,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
9981,SE0420,176,176,6,0,0,0,0,0,0,0,0,0,0,0.0
9982,SE0502,418,418,33,0,0,0,0,0,0,0,0,0,0,0.0
9983,SB7609,87,87,0,0,0,0,0,0,0,0,0,0,0,0.0
9984,SE0847,42,42,0,0,0,0,0,0,0,0,0,0,0,0.0
9985,SC2978,22,22,0,0,0,0,0,0,0,0,0,0,0,0.0
9986,SK8730,5,5,0,5,0,0,0,0,0,0,0,0,1,0.0
9987,SC1795,127,127,37,0,0,0,0,0,0,0,0,0,0,1.0
9988,SA5805,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
9989,SB4774,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0
9990,SE0279,9,9,0,0,0,0,0,0,0,0,0,0,0,0.0
9991,SE3523,95,95,8,0,0,0,0,0,0,0,0,0,0,0.0
9992,SD3474,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9993,SE2742,65,65,0,0,0,0,0,0,0,0,0,0,0,0.0
9994,SE0688,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
9995,SD6977,12,12,5,0,0,0,0,0,0,0,0,0,0,0.0
9996,SB0854,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
9997,SE3277,102,102,8,4,0,0,0,0,0,2,3,0,2,0.0
9998,SD2595,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
9999,SD7217,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
10000,SC2924,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
10001,SD1524,33,33,0,0,0,0,0,0,0,0,0,0,0,0.0
10002,SE1660,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
10003,SE0387,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
10004,SE1530,91,91,2,0,0,0,0,0,0,0,0,0,0,0.0
10005,SE0871,217,217,24,0,0,0,0,0,0,0,0,0,0,0.0
10006,SE0686,10,10,3,0,0,0,0,0,0,0,0,0,0,0.0
10007,SE2686,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
10008,SD3241,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10009,SE0550,166,166,25,0,0,0,0,0,0,0,0,0,0,0.0
10010,SD4303,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0
10011,SD7011,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10012,SB6441,31,31,0,0,0,0,0,0,0,0,0,0,0,0.0
10013,SD1217,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10014,SE1344,189,189,6,0,0,0,0,0,0,0,0,0,0,0.0
10015,SE1142,67,67,0,0,0,0,0,0,0,0,0,0,0,0.0
10016,SE1333,82,82,0,0,0,0,0,0,0,0,0,0,0,0.0
10017,SA0938,9,9,0,0,0,0,0,0,0,0,0,0,0,0.0
10018,SE1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
10019,SD0662,463,463,2,0,0,0,0,0,0,0,0,0,0,0.0
10020,SD0562,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
10021,SE2953,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10022,SE1527,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10023,SE1409,277,277,37,0,0,0,0,0,0,0,0,0,0,0.0
10024,SD6144,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
10025,SE0439,210,210,19,5,1,0,1,0,0,3,0,0,0,0.0
10026,SE1569,274,274,1,0,0,0,0,0,0,0,0,0,0,0.0
10027,SE1431,164,164,8,0,0,0,0,0,0,0,0,0,0,0.0
10028,SC0547,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
10029,SE1701,53,53,5,0,0,0,0,0,0,0,0,0,0,0.0
10030,SE0485,44,44,0,0,0,0,0,0,0,0,0,0,0,0.0
10031,SE1325,57,57,2,0,0,0,0,0,0,0,0,0,0,0.0
10032,SE0895,122,122,9,0,0,0,0,0,0,0,0,0,0,0.0
10033,SE0529,478,478,144,0,0,0,0,0,0,0,0,0,0,1.0
10034,SC2615,20,20,0,0,0,0,0,0,0,0,0,0,0,0.0
10035,SE1057,23,23,7,0,0,0,0,0,0,0,0,0,0,0.0
10036,SE0263,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
10037,SE2040,4,4,2,0,0,0,0,0,0,0,0,0,0,0.0
10038,SA3505,22,22,1,0,0,0,0,0,0,0,0,0,0,0.0
10039,SE1447,142,142,0,0,0,0,0,0,0,0,0,0,0,0.0
10040,SE1441,30,30,6,0,0,0,0,0,0,0,0,0,0,0.0
10041,SE0560,140,140,2,0,0,0,0,0,0,0,0,0,0,0.0
10042,SD9292,158,158,10,0,0,0,0,0,0,0,0,0,0,0.0
10043,SE1346,509,509,47,0,0,0,0,0,0,0,0,0,0,1.0
10044,SB9829,205,205,0,0,0,0,0,0,0,0,0,0,0,0.0
10045,SA4276,173,173,0,0,0,0,0,0,0,0,0,0,0,0.0
10046,SD6447,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0
10047,SA7032,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10048,SE0810,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
10049,SE1455,192,192,9,0,0,0,0,0,0,0,0,0,0,0.0
10050,SC2961,9,9,0,0,0,0,0,0,0,0,0,0,0,0.0
10051,SB0813,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
10052,SE1081,41,41,0,0,0,0,0,0,0,0,0,0,0,0.0
10053,SE1040,333,333,17,0,0,0,0,0,0,0,0,0,0,0.0
10054,SE0840,181,181,33,0,0,0,0,0,0,0,0,0,0,0.0
10055,SE1588,60,60,0,0,0,0,0,0,0,0,0,0,0,0.0
10056,SE1433,43,43,15,0,0,0,0,0,0,0,0,0,0,0.0
10057,SE1753,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
10058,SE0905,30,30,2,0,0,0,0,0,0,0,0,0,0,0.0
10059,SE2819,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
10060,SE0997,79,79,2,0,0,0,0,0,0,0,0,0,0,0.0
